id,text_raw,text_light_clean,text_ml_clean,label,relation,likes,dislikes,source,split,text_normalized,label_original,was_user_relabeled
4949,"3 сарын 18 бол Нийслэл хүрээнээс хөөгдөөд Хиагтаар зугатаан хойшоо хил гарч явсан гамингуудыг Сүхбаатары н цэрэг буцааж элдээд Монголын нутгийн гүнрүү оруулж ирж бөөн гай зовлон, үхэл сүйрлийн үүдийг нээсэн л өдөр юмшүү дээ ! Тэмдэглэхээ больвол яасым бэ ?!","3 сарын 18 бол Нийслэл хүрээнээс хөөгдөөд Хиагтаар зугатаан хойшоо хил гарч явсан гамингуудыг Сүхбаатары н цэрэг буцааж элдээд Монголын нутгийн гүнрүү оруулж ирж бөөн гай зовлон, үхэл сүйрлийн үүдийг нээсэн л өдөр юмшүү дээ ! Тэмдэглэхээ больвол яасым бэ ?!",3 сарын 18 бол нийслэл хүрээнээс хөөгдөөд хиагтаар зугатаан хойшоо хил гарч явсан гамингуудыг сүхбаатары н цэрэг буцааж элдээд монголын нутгийн гүнрүү оруулж ирж бөөн гай зовлон үхэл сүйрлийн үүдийг нээсэн л өдөр юмшүү дээ ! тэмдэглэхээ больвол яасым бэ ?!,CONSTRUCTIVE,1,0,1,news.mn,test,"3 сарын 18 бол Нийслэл хүрээнээс хөөгдөөд Хиагтаар зугатаан хойшоо хил гарч явсан гамингуудыг Сүхбаатары н цэрэг буцааж элдээд Монголын нутгийн гүнрүү оруулж ирж бөөн гай зовлон, үхэл сүйрлийн үүдийг нээсэн л өдөр юмшүү дээ ! Тэмдэглэхээ больвол яасым бэ ?!",CONSTRUCTIVE,False
4950,"2016 оноос хойш МАНгарууд ЭЗ, нийгэм, салбар бүрийг бүр самарч гүйцлээ. АН гэж бүтэлгүй юмнууд учраа олж амжих нь уу? Энэ дарга гээд дөрвөд нь мэтгэлцээн дээрээ ЗГт хамтарвал хамтарна ухааны юм бурсан, бүтэхгүй2","2016 оноос хойш МАНгарууд ЭЗ, нийгэм, салбар бүрийг бүр самарч гүйцлээ. АН гэж бүтэлгүй юмнууд учраа олж амжих нь уу? Энэ дарга гээд дөрвөд нь мэтгэлцээн дээрээ ЗГт хамтарвал хамтарна ухааны юм бурсан, бүтэхгүй2",2016 оноос хойш мангарууд эз нийгэм салбар бүрийг бүр самарч гүйцлээ. ан гэж бүтэлгүй юмнууд учраа олж амжих нь уу? энэ дарга гээд дөрвөд нь мэтгэлцээн дээрээ згт хамтарвал хамтарна ухааны юм бурсан бүтэхгүй2,CONSTRUCTIVE,0,1,0,gogo.mn,test,"2016 оноос хойш МАНгарууд ЭЗ, нийгэм, салбар бүрийг бүр самарч гүйцлээ. АН гэж бүтэлгүй юмнууд учраа олж амжих нь уу? Энэ дарга гээд дөрвөд нь мэтгэлцээн дээрээ ЗГт хамтарвал хамтарна ухааны юм бурсан, бүтэхгүй2",CONSTRUCTIVE,False
4951,"Чихрийн шижин өвчин нь эм, хөдөлгөөн хооллолт зэргээр л зохицуулаад яваад байхаас биш ер нь төгс эдгэрдэггүй өвчин юм байна лээ шүү. Элдэв зальтангуудын үгэнд итгэж элдэв чулуу, тоосго, мод буцалгаж уух зэрэгт битгий итгээрэй. Тийм эмчилгээ байхгүй ээ. Эмч нарынхаа л заавар, зөвлөмжөөр яв..","Чихрийн шижин өвчин нь эм, хөдөлгөөн хооллолт зэргээр л зохицуулаад яваад байхаас биш ер нь төгс эдгэрдэггүй өвчин юм байна лээ шүү. Элдэв зальтангуудын үгэнд итгэж элдэв чулуу, тоосго, мод буцалгаж уух зэрэгт битгий итгээрэй. Тийм эмчилгээ байхгүй ээ. Эмч нарынхаа л заавар, зөвлөмжөөр яв..",чихрийн шижин өвчин нь эм хөдөлгөөн хооллолт зэргээр л зохицуулаад яваад байхаас биш ер нь төгс эдгэрдэггүй өвчин юм байна лээ шүү. элдэв зальтангуудын үгэнд итгэж элдэв чулуу тоосго мод буцалгаж уух зэрэгт битгий итгээрэй. тийм эмчилгээ байхгүй ээ. эмч нарынхаа л заавар зөвлөмжөөр яв..,POSITIVE,0,1,0,news.mn,train,"Чихрийн шижин өвчин нь эм, хөдөлгөөн хооллолт зэргээр л зохицуулаад яваад байхаас биш ер нь төгс эдгэрдэггүй өвчин юм байна лээ шүү. Элдэв зальтангуудын үгэнд итгэж элдэв чулуу, тоосго, мод буцалгаж уух зэрэгт битгий итгээрэй. Тийм эмчилгээ байхгүй ээ. Эмч нарынхаа л заавар, зөвлөмжөөр яв..",POSITIVE,False
4952,Учир бнаа бна зөв ч бж магад...,Учир бнаа бна зөв ч бж магад..,учир бнаа бна зөв ч бж магад..,NEUTRAL,0,0,0,IKON.mn,test,Учир бнаа бна зөв ч бж магад..,NEUTRAL,False
4953,"Сүүлийн үед хэвлэгдэж буй номууд үг үсгийн алдаа ихтэй гарах болж, үүнд анхаараарай.","Сүүлийн үед хэвлэгдэж буй номууд үг үсгийн алдаа ихтэй гарах болж, үүнд анхаараарай.",сүүлийн үед хэвлэгдэж буй номууд үг үсгийн алдаа ихтэй гарах болж үүнд анхаараарай.,CONSTRUCTIVE,0,1,0,news.mn,train,"Сүүлийн үед хэвлэгдэж буй номууд үг үсгийн алдаа ихтэй гарах болж, үүнд анхаараарай.",CONSTRUCTIVE,False
4954,За одоо өндөр настнууд маань мөнгөө үрж барахгүй жаргаж үхэх нь дээ?! Энхрий хайрт нам засагтаа баярлалаа!,За одоо өндөр настнууд маань мөнгөө үрж барахгүй жаргаж үхэх нь дээ?! Энхрий хайрт нам засагтаа баярлалаа!,за одоо өндөр настнууд маань мөнгөө үрж барахгүй жаргаж үхэх нь дээ?! энхрий хайрт нам засагтаа баярлалаа!,CONSTRUCTIVE,0,3,2,news.mn,train,За одоо өндөр настнууд маань мөнгөө үрж барахгүй жаргаж үхэх нь дээ?! Энхрий хайрт нам засагтаа баярлалаа!,CONSTRUCTIVE,False
4955,Ахиад 10 дахин багасгаж цөөл. Нядалгааны малнууд ч дараа нь идэхэд үр ашигтайн учир тэжжэж өсгөдөг.,Ахиад 10 дахин багасгаж цөөл. Нядалгааны малнууд ч дараа нь идэхэд үр ашигтайн учир тэжжэж өсгөдөг.,ахиад 10 дахин багасгаж цөөл. нядалгааны малнууд ч дараа нь идэхэд үр ашигтайн учир тэжжэж өсгөдөг.,TOXIC,0,2,0,news.mn,train,Ахиад 10 дахин багасгаж цөөл. Нядалгааны малнууд ч дараа нь идэхэд үр ашигтайн учир тэжжэж өсгөдөг.,TOXIC,False
4956,хүүхдэд гадаад паспорт и монголиагаар захиалж болох уу,хүүхдэд гадаад паспорт и монголиагаар захиалж болох уу,хүүхдэд гадаад паспорт и монголиагаар захиалж болох уу,NEUTRAL,0,0,0,E-Mongolia,train,хүүхдэд гадаад паспорт и монголиагаар захиалж болох уу,NEUTRAL,False
4957,Тийн шдээ ажлаа тараад ядраад харих гээд явахаар нээх тэнэг зохиолын дуу чангалаад тавьчихдаг багасгадаггүй шдээ. Бүүр тээртэй,Тийн шдээ ажлаа тараад ядраад харих гээд явахаар нээх тэнэг зохиолын дуу чангалаад тавьчихдаг багасгадаггүй шдээ. Бүүр тээртэй,тийн шдээ ажлаа тараад ядраад харих гээд явахаар нээх тэнэг зохиолын дуу чангалаад тавьчихдаг багасгадаггүй шдээ. бүүр тээртэй,CONSTRUCTIVE,0,0,0,IKON.mn,train,Тийн шдээ ажлаа тараад ядраад харих гээд явахаар нээх тэнэг зохиолын дуу чангалаад тавьчихдаг багасгадаггүй шдээ. Бүүр тээртэй,CONSTRUCTIVE,False
4958,хэ ийм л Зальт нөхдүүд дээр байсаар ирсэн дээ,хэ ийм л Зальт нөхдүүд дээр байсаар ирсэн дээ,хэ ийм л зальт нөхдүүд дээр байсаар ирсэн дээ,NEUTRAL,0,1,0,news.mn,train,хэ ийм л Зальт нөхдүүд дээр байсаар ирсэн дээ,NEUTRAL,False
4959,ЗАСГИЙН ГАЗРЫН 1111-Т ГОМДОЛ САНАЛ ГАРГАХ ГЭЖ ТАМАА ЦАЙХ ЮМАА. ЗАЛГАХААР ОПЕРАТОР НЬ ХӨВӨРСӨН ОЛОН СОНГОЛТ САНАЛ БОЛГОХ ЮМ. САНАЛ ГОМДОЛ ГАРГАХ БОЛ 3-ЫГ СОНГО ГЭХЭЭР НЬ 3-ЫГ СОНГОХООР НӨГӨӨ ХӨВӨРСӨН СОНГОЛТУУДАА ЭХНЭЭС НЬ ТОТЬ ШИГ ДАВТААД БАЙХ ЮМ. ТОВЧДОО 1111 УТАС АЖИЛЛАХАА БОЛЬСОН ЮМ БНА ГЭЖ ОЙЛГОСОН,ЗАСГИЙН ГАЗРЫН 1111-Т ГОМДОЛ САНАЛ ГАРГАХ ГЭЖ ТАМАА ЦАЙХ ЮМАА. ЗАЛГАХААР ОПЕРАТОР НЬ ХӨВӨРСӨН ОЛОН СОНГОЛТ САНАЛ БОЛГОХ ЮМ. САНАЛ ГОМДОЛ ГАРГАХ БОЛ 3-ЫГ СОНГО ГЭХЭЭР НЬ 3-ЫГ СОНГОХООР НӨГӨӨ ХӨВӨРСӨН СОНГОЛТУУДАА ЭХНЭЭС НЬ ТОТЬ ШИГ ДАВТААД БАЙХ ЮМ. ТОВЧДОО 1111 УТАС АЖИЛЛАХАА БОЛЬСОН ЮМ БНА ГЭЖ ОЙЛГОСОН,засгийн газрын 1111-т гомдол санал гаргах гэж тамаа цайх юмаа. залгахаар оператор нь хөвөрсөн олон сонголт санал болгох юм. санал гомдол гаргах бол 3-ыг сонго гэхээр нь 3-ыг сонгохоор нөгөө хөвөрсөн сонголтуудаа эхнээс нь тоть шиг давтаад байх юм. товчдоо 1111 утас ажиллахаа больсон юм бна гэж ойлгосон,CONSTRUCTIVE,0,2,0,news.mn,test,ЗАСГИЙН ГАЗРЫН 1111-Т ГОМДОЛ САНАЛ ГАРГАХ ГЭЖ ТАМАА ЦАЙХ ЮМАА. ЗАЛГАХААР ОПЕРАТОР НЬ ХӨВӨРСӨН ОЛОН СОНГОЛТ САНАЛ БОЛГОХ ЮМ. САНАЛ ГОМДОЛ ГАРГАХ БОЛ 3-ЫГ СОНГО ГЭХЭЭР НЬ 3-ЫГ СОНГОХООР НӨГӨӨ ХӨВӨРСӨН СОНГОЛТУУДАА ЭХНЭЭС НЬ ТОТЬ ШИГ ДАВТААД БАЙХ ЮМ. ТОВЧДОО 1111 УТАС АЖИЛЛАХАА БОЛЬСОН ЮМ БНА ГЭЖ ОЙЛГОСОН,CONSTRUCTIVE,False
